version,m,n,j,RT_j,gaps,steps,μs,r1,c1,j1,r2,c2,j2,r3,c3,j3,r4,c4,j4,r5,c5,j5
gap_enum2,407,5,4,17,1,4,3,0,4,55,0,6,53,0,7,53,0,8,49,0,9,48
gap_enum1,407,5,3,24,3,22,3,0,4,55,0,6,53,0,7,53,0,8,49,0,9,48
gap_enum2,407,5,3,24,1,7,3,0,4,55,0,6,53,0,7,53,0,8,49,0,9,48
gap_enum1,407,5,2,30,4,31,4,0,4,55,0,6,53,0,7,53,0,8,49,0,9,48
gap_enum2,407,5,2,30,1,9,3,0,4,55,0,6,53,0,7,53,0,8,49,0,9,48
gap_enum1,407,5,1,34,5,59,5,0,4,55,0,6,53,0,7,53,0,8,49,0,9,48
gap_enum2,407,5,1,34,1,13,3,0,4,55,0,6,53,0,7,53,0,8,49,0,9,48
gap_enum1,408,5,5,4,1,1,2,0,5,53,0,5,51,0,6,49,0,9,44,0,4,41
gap_enum2,408,5,5,4,1,1,2,0,5,53,0,5,51,0,6,49,0,9,44,0,4,41
gap_enum1,408,5,4,13,2,10,3,0,5,53,0,5,51,0,6,49,0,9,44,0,4,41
gap_enum2,408,5,4,13,1,4,3,0,5,53,0,5,51,0,6,49,0,9,44,0,4,41
gap_enum1,408,5,3,19,4,33,5,0,5,53,0,5,51,0,6,49,0,9,44,0,4,41
gap_enum2,408,5,3,19,1,11,5,0,5,53,0,5,51,0,6,49,0,9,44,0,4,41
gap_enum1,408,5,2,24,5,53,6,0,5,53,0,5,51,0,6,49,0,9,44,0,4,41
gap_enum2,408,5,2,24,1,14,3,0,5,53,0,5,51,0,6,49,0,9,44,0,4,41
gap_enum1,408,5,1,29,6,80,6,0,5,53,0,5,51,0,6,49,0,9,44,0,4,41
gap_enum2,408,5,1,29,1,17,3,0,5,53,0,5,51,0,6,49,0,9,44,0,4,41
gap_enum1,409,5,5,7,1,1,2,0,7,57,0,4,53,0,8,52,0,8,47,0,7,46
gap_enum2,409,5,5,7,1,1,2,0,7,57,0,4,53,0,8,52,0,8,47,0,7,46
gap_enum1,409,5,4,15,2,10,3,0,7,57,0,4,53,0,8,52,0,8,47,0,7,46
gap_enum2,409,5,4,15,1,4,3,0,7,57,0,4,53,0,8,52,0,8,47,0,7,46
gap_enum1,409,5,3,23,3,22,4,0,7,57,0,4,53,0,8,52,0,8,47,0,7,46
gap_enum2,409,5,3,23,1,7,4,0,7,57,0,4,53,0,8,52,0,8,47,0,7,46
gap_enum1,409,5,2,27,4,35,6,0,7,57,0,4,53,0,8,52,0,8,47,0,7,46
gap_enum2,409,5,2,27,1,10,5,0,7,57,0,4,53,0,8,52,0,8,47,0,7,46
gap_enum1,409,5,1,34,6,80,9,0,7,57,0,4,53,0,8,52,0,8,47,0,7,46
gap_enum2,409,5,1,34,1,17,5,0,7,57,0,4,53,0,8,52,0,8,47,0,7,46
gap_enum1,410,5,5,8,1,1,3,0,5,59,0,6,57,0,5,53,0,5,43,0,8,40
gap_enum2,410,5,5,8,1,1,3,0,5,59,0,6,57,0,5,53,0,5,43,0,8,40
gap_enum1,410,5,4,13,2,10,4,0,5,59,0,6,57,0,5,53,0,5,43,0,8,40
gap_enum2,410,5,4,13,1,4,3,0,5,59,0,6,57,0,5,53,0,5,43,0,8,40
gap_enum1,410,5,3,18,4,28,5,0,5,59,0,6,57,0,5,53,0,5,43,0,8,40
gap_enum2,410,5,3,18,1,11,4,0,5,59,0,6,57,0,5,53,0,5,43,0,8,40
gap_enum1,410,5,2,24,6,62,7,0,5,59,0,6,57,0,5,53,0,5,43,0,8,40
gap_enum2,410,5,2,24,1,18,4,0,5,59,0,6,57,0,5,53,0,5,43,0,8,40
gap_enum1,410,5,1,29,8,99,11,0,5,59,0,6,57,0,5,53,0,5,43,0,8,40
gap_enum2,410,5,1,29,1,25,6,0,5,59,0,6,57,0,5,53,0,5,43,0,8,40
gap_enum1,411,5,5,8,1,1,3,0,5,55,0,7,54,0,6,53,0,8,47,0,8,41
gap_enum2,411,5,5,8,1,1,3,0,5,55,0,7,54,0,6,53,0,8,47,0,8,41
gap_enum1,411,5,4,16,2,10,3,0,5,55,0,7,54,0,6,53,0,8,47,0,8,41
gap_enum2,411,5,4,16,1,4,3,0,5,55,0,7,54,0,6,53,0,8,47,0,8,41
gap_enum1,411,5,3,22,4,33,5,0,5,55,0,7,54,0,6,53,0,8,47,0,8,41
gap_enum2,411,5,3,22,1,11,3,0,5,55,0,7,54,0,6,53,0,8,47,0,8,41
gap_enum1,411,5,2,29,5,53,7,0,5,55,0,7,54,0,6,53,0,8,47,0,8,41
gap_enum2,411,5,2,29,1,14,4,0,5,55,0,7,54,0,6,53,0,8,47,0,8,41
gap_enum1,411,5,1,34,6,80,9,0,5,55,0,7,54,0,6,53,0,8,47,0,8,41
gap_enum2,411,5,1,34,1,17,6,0,5,55,0,7,54,0,6,53,0,8,47,0,8,41
gap_enum1,412,5,5,6,1,1,3,0,5,55,0,4,52,0,7,50,0,9,43,0,6,42
gap_enum2,412,5,5,6,1,1,4,0,5,55,0,4,52,0,7,50,0,9,43,0,6,42
gap_enum1,412,5,4,15,2,10,4,0,5,55,0,4,52,0,7,50,0,9,43,0,6,42
gap_enum2,412,5,4,15,1,4,3,0,5,55,0,4,52,0,7,50,0,9,43,0,6,42
gap_enum1,412,5,3,22,4,33,5,0,5,55,0,4,52,0,7,50,0,9,43,0,6,42
gap_enum2,412,5,3,22,1,11,4,0,5,55,0,4,52,0,7,50,0,9,43,0,6,42
gap_enum1,412,5,2,26,5,53,6,0,5,55,0,4,52,0,7,50,0,9,43,0,6,42
gap_enum2,412,5,2,26,1,14,4,0,5,55,0,4,52,0,7,50,0,9,43,0,6,42
gap_enum1,412,5,1,31,6,80,8,0,5,55,0,4,52,0,7,50,0,9,43,0,6,42
gap_enum2,412,5,1,31,1,17,6,0,5,55,0,4,52,0,7,50,0,9,43,0,6,42
gap_enum1,413,5,5,5,1,1,4,0,4,57,0,9,49,0,8,45,0,4,40,0,5,40
gap_enum2,413,5,5,5,1,1,3,0,4,57,0,9,49,0,8,45,0,4,40,0,5,40
gap_enum1,413,5,4,9,2,4,4,0,4,57,0,9,49,0,8,45,0,4,40,0,5,40
gap_enum2,413,5,4,9,1,3,3,0,4,57,0,9,49,0,8,45,0,4,40,0,5,40
gap_enum1,413,5,3,17,3,19,5,0,4,57,0,9,49,0,8,45,0,4,40,0,5,40
gap_enum2,413,5,3,17,1,7,3,0,4,57,0,9,49,0,8,45,0,4,40,0,5,40
gap_enum1,413,5,2,26,5,48,6,0,4,57,0,9,49,0,8,45,0,4,40,0,5,40
gap_enum2,413,5,2,26,1,14,4,0,4,57,0,9,49,0,8,45,0,4,40,0,5,40
gap_enum1,413,5,1,30,7,86,8,0,4,57,0,9,49,0,8,45,0,4,40,0,5,40
gap_enum2,413,5,1,30,1,21,5,0,4,57,0,9,49,0,8,45,0,4,40,0,5,40
gap_enum1,414,5,5,9,1,1,3,0,7,57,0,9,57,0,6,54,0,7,40,0,9,40
gap_enum2,414,5,5,9,1,1,3,0,7,57,0,9,57,0,6,54,0,7,40,0,9,40
gap_enum1,414,5,4,16,2,4,4,0,7,57,0,9,57,0,6,54,0,7,40,0,9,40
gap_enum2,414,5,4,16,1,3,4,0,7,57,0,9,57,0,6,54,0,7,40,0,9,40
gap_enum1,414,5,3,22,4,33,5,0,7,57,0,9,57,0,6,54,0,7,40,0,9,40
gap_enum2,414,5,3,22,1,11,3,0,7,57,0,9,57,0,6,54,0,7,40,0,9,40
gap_enum1,414,5,2,31,6,62,5,0,7,57,0,9,57,0,6,54,0,7,40,0,9,40
gap_enum2,414,5,2,31,1,18,3,0,7,57,0,9,57,0,6,54,0,7,40,0,9,40
gap_enum1,414,5,1,38,7,78,6,0,7,57,0,9,57,0,6,54,0,7,40,0,9,40
gap_enum2,414,5,1,38,1,20,3,0,7,57,0,9,57,0,6,54,0,7,40,0,9,40
gap_enum1,415,5,5,8,1,1,3,0,9,57,0,9,54,0,6,52,0,8,50,0,8,43
gap_enum2,415,5,5,8,1,1,3,0,9,57,0,9,54,0,6,52,0,8,50,0,8,43
gap_enum1,415,5,4,16,2,10,4,0,9,57,0,9,54,0,6,52,0,8,50,0,8,43
gap_enum2,415,5,4,16,1,4,3,0,9,57,0,9,54,0,6,52,0,8,50,0,8,43
gap_enum1,415,5,3,22,4,33,5,0,9,57,0,9,54,0,6,52,0,8,50,0,8,43
gap_enum2,415,5,3,22,1,11,5,0,9,57,0,9,54,0,6,52,0,8,50,0,8,43
gap_enum1,415,5,2,31,5,53,7,0,9,57,0,9,54,0,6,52,0,8,50,0,8,43
gap_enum2,415,5,2,31,1,14,9,0,9,57,0,9,54,0,6,52,0,8,50,0,8,43
gap_enum1,415,5,1,40,6,80,9,0,9,57,0,9,54,0,6,52,0,8,50,0,8,43
gap_enum2,415,5,1,40,1,17,5,0,9,57,0,9,54,0,6,52,0,8,50,0,8,43
gap_enum1,416,5,5,4,1,1,19,0,5,52,0,6,49,0,8,47,0,8,46,0,4,41
gap_enum2,416,5,5,4,1,1,6,0,5,52,0,6,49,0,8,47,0,8,46,0,4,41
gap_enum1,416,5,4,12,3,10,7,0,5,52,0,6,49,0,8,47,0,8,46,0,4,41
gap_enum2,416,5,4,12,2,5,6,0,5,52,0,6,49,0,8,47,0,8,46,0,4,41
gap_enum1,416,5,3,20,4,33,8,0,5,52,0,6,49,0,8,47,0,8,46,0,4,41
gap_enum2,416,5,3,20,2,12,5,0,5,52,0,6,49,0,8,47,0,8,46,0,4,41
gap_enum1,416,5,2,26,5,53,9,0,5,52,0,6,49,0,8,47,0,8,46,0,4,41
gap_enum2,416,5,2,26,2,19,6,0,5,52,0,6,49,0,8,47,0,8,46,0,4,41
gap_enum1,416,5,1,31,6,80,9,0,5,52,0,6,49,0,8,47,0,8,46,0,4,41
gap_enum2,416,5,1,31,2,26,7,0,5,52,0,6,49,0,8,47,0,8,46,0,4,41
gap_enum1,417,5,5,5,1,1,5,0,8,58,0,5,49,0,9,48,0,5,44,0,5,40
gap_enum2,417,5,5,5,1,1,5,0,8,58,0,5,49,0,9,48,0,5,44,0,5,40
gap_enum1,417,5,4,10,2,10,6,0,8,58,0,5,49,0,9,48,0,5,44,0,5,40
gap_enum2,417,5,4,10,1,4,5,0,8,58,0,5,49,0,9,48,0,5,44,0,5,40
gap_enum1,417,5,3,19,4,33,8,0,8,58,0,5,49,0,9,48,0,5,44,0,5,40
gap_enum2,417,5,3,19,1,11,5,0,8,58,0,5,49,0,9,48,0,5,44,0,5,40
gap_enum1,417,5,2,24,5,53,9,0,8,58,0,5,49,0,9,48,0,5,44,0,5,40
gap_enum2,417,5,2,24,1,14,6,0,8,58,0,5,49,0,9,48,0,5,44,0,5,40
gap_enum1,417,5,1,32,7,91,11,0,8,58,0,5,49,0,9,48,0,5,44,0,5,40
gap_enum2,417,5,1,32,1,21,6,0,8,58,0,5,49,0,9,48,0,5,44,0,5,40
gap_enum1,418,5,5,9,1,1,5,0,8,51,0,6,49,0,7,45,0,7,41,0,9,41
gap_enum2,418,5,5,9,1,1,5,0,8,51,0,6,49,0,7,45,0,7,41,0,9,41
gap_enum1,418,5,4,16,2,4,5,0,8,51,0,6,49,0,7,45,0,7,41,0,9,41
gap_enum2,418,5,4,16,1,3,6,0,8,51,0,6,49,0,7,45,0,7,41,0,9,41
gap_enum1,418,5,3,23,3,22,7,0,8,51,0,6,49,0,7,45,0,7,41,0,9,41
gap_enum2,418,5,3,23,1,7,6,0,8,51,0,6,49,0,7,45,0,7,41,0,9,41
gap_enum1,418,5,2,29,4,38,8,0,8,51,0,6,49,0,7,45,0,7,41,0,9,41
gap_enum2,418,5,2,29,1,10,5,0,8,51,0,6,49,0,7,45,0,7,41,0,9,41
gap_enum1,418,5,1,37,6,80,11,0,8,51,0,6,49,0,7,45,0,7,41,0,9,41
gap_enum2,418,5,1,37,1,17,6,0,8,51,0,6,49,0,7,45,0,7,41,0,9,41
gap_enum1,419,5,5,5,1,1,5,0,9,56,0,5,53,0,9,52,0,6,51,0,5,49
gap_enum2,419,5,5,5,1,1,5,0,9,56,0,5,53,0,9,52,0,6,51,0,5,49
gap_enum1,419,5,4,11,2,10,6,0,9,56,0,5,53,0,9,52,0,6,51,0,5,49
gap_enum2,419,5,4,11,1,4,5,0,9,56,0,5,53,0,9,52,0,6,51,0,5,49
gap_enum1,419,5,3,20,3,22,4,0,9,56,0,5,53,0,9,52,0,6,51,0,5,49
gap_enum2,419,5,3,20,1,7,2,0,9,56,0,5,53,0,9,52,0,6,51,0,5,49
gap_enum1,419,5,2,25,4,38,3,0,9,56,0,5,53,0,9,52,0,6,51,0,5,49
gap_enum2,419,5,2,25,1,10,3,0,9,56,0,5,53,0,9,52,0,6,51,0,5,49
gap_enum1,419,5,1,34,6,80,7,0,9,56,0,5,53,0,9,52,0,6,51,0,5,49
gap_enum2,419,5,1,34,1,17,3,0,9,56,0,5,53,0,9,52,0,6,51,0,5,49
gap_enum1,420,5,5,6,1,1,3,0,7,59,0,8,58,0,6,49,0,6,48,0,6,47
gap_enum2,420,5,5,6,1,1,2,0,7,59,0,8,58,0,6,49,0,6,48,0,6,47
gap_enum1,420,5,4,12,2,10,3,0,7,59,0,8,58,0,6,49,0,6,48,0,6,47
gap_enum2,420,5,4,12,1,4,3,0,7,59,0,8,58,0,6,49,0,6,48,0,6,47
gap_enum1,420,5,3,18,3,22,4,0,7,59,0,8,58,0,6,49,0,6,48,0,6,47
gap_enum2,420,5,3,18,1,7,3,0,7,59,0,8,58,0,6,49,0,6,48,0,6,47
gap_enum1,420,5,2,26,5,53,5,0,7,59,0,8,58,0,6,49,0,6,48,0,6,47
gap_enum2,420,5,2,26,1,14,3,0,7,59,0,8,58,0,6,49,0,6,48,0,6,47
gap_enum1,420,5,1,33,6,75,6,0,7,59,0,8,58,0,6,49,0,6,48,0,6,47
gap_enum2,420,5,1,33,1,17,3,0,7,59,0,8,58,0,6,49,0,6,48,0,6,47
gap_enum1,421,5,5,7,1,1,2,0,9,59,0,8,58,0,5,53,0,9,53,0,7,41
gap_enum2,421,5,5,7,1,1,2,0,9,59,0,8,58,0,5,53,0,9,53,0,7,41
gap_enum1,421,5,4,16,3,10,4,0,9,59,0,8,58,0,5,53,0,9,53,0,7,41
gap_enum2,421,5,4,16,2,5,3,0,9,59,0,8,58,0,5,53,0,9,53,0,7,41
gap_enum1,421,5,3,21,4,21,4,0,9,59,0,8,58,0,5,53,0,9,53,0,7,41
gap_enum2,421,5,3,21,2,9,3,0,9,59,0,8,58,0,5,53,0,9,53,0,7,41
gap_enum1,421,5,2,29,5,53,5,0,9,59,0,8,58,0,5,53,0,9,53,0,7,41
gap_enum2,421,5,2,29,2,19,4,0,9,59,0,8,58,0,5,53,0,9,53,0,7,41
gap_enum1,421,5,1,38,6,80,6,0,9,59,0,8,58,0,5,53,0,9,53,0,7,41
gap_enum2,421,5,1,38,2,26,4,0,9,59,0,8,58,0,5,53,0,9,53,0,7,41
gap_enum1,422,5,5,4,1,1,3,0,5,59,0,5,58,0,6,50,0,5,42,0,4,40
gap_enum2,422,5,5,4,1,1,3,0,5,59,0,5,58,0,6,50,0,5,42,0,4,40
gap_enum1,422,5,4,9,2,10,4,0,5,59,0,5,58,0,6,50,0,5,42,0,4,40
gap_enum2,422,5,4,9,1,4,3,0,5,59,0,5,58,0,6,50,0,5,42,0,4,40
gap_enum1,422,5,3,15,5,33,5,0,5,59,0,5,58,0,6,50,0,5,42,0,4,40
gap_enum2,422,5,3,15,2,12,3,0,5,59,0,5,58,0,6,50,0,5,42,0,4,40
gap_enum1,422,5,2,20,7,62,6,0,5,59,0,5,58,0,6,50,0,5,42,0,4,40
gap_enum2,422,5,2,20,3,23,4,0,5,59,0,5,58,0,6,50,0,5,42,0,4,40
gap_enum1,422,5,1,25,8,99,7,0,5,59,0,5,58,0,6,50,0,5,42,0,4,40
gap_enum2,422,5,1,25,3,35,5,0,5,59,0,5,58,0,6,50,0,5,42,0,4,40
gap_enum1,423,5,5,6,1,1,2,0,9,56,0,7,47,0,4,43,0,7,42,0,6,41
gap_enum2,423,5,5,6,1,1,2,0,9,56,0,7,47,0,4,43,0,7,42,0,6,41
gap_enum1,423,5,4,13,2,10,3,0,9,56,0,7,47,0,4,43,0,7,42,0,6,41
gap_enum2,423,5,4,13,1,4,3,0,9,56,0,7,47,0,4,43,0,7,42,0,6,41
gap_enum1,423,5,3,17,3,22,4,0,9,56,0,7,47,0,4,43,0,7,42,0,6,41
gap_enum2,423,5,3,17,1,7,3,0,9,56,0,7,47,0,4,43,0,7,42,0,6,41
gap_enum1,423,5,2,24,4,35,5,0,9,56,0,7,47,0,4,43,0,7,42,0,6,41
gap_enum2,423,5,2,24,1,10,3,0,9,56,0,7,47,0,4,43,0,7,42,0,6,41
gap_enum1,423,5,1,33,7,91,6,0,9,56,0,7,47,0,4,43,0,7,42,0,6,41
gap_enum2,423,5,1,33,1,21,3,0,9,56,0,7,47,0,4,43,0,7,42,0,6,41
gap_enum1,424,5,5,4,1,1,2,0,4,53,0,5,53,0,4,48,0,7,46,0,4,42
gap_enum2,424,5,5,4,1,1,2,0,4,53,0,5,53,0,4,48,0,7,46,0,4,42
gap_enum1,424,5,4,11,2,7,2,0,4,53,0,5,53,0,4,48,0,7,46,0,4,42
gap_enum2,424,5,4,11,1,4,3,0,4,53,0,5,53,0,4,48,0,7,46,0,4,42
gap_enum1,424,5,3,15,4,33,3,0,4,53,0,5,53,0,4,48,0,7,46,0,4,42
gap_enum2,424,5,3,15,1,11,2,0,4,53,0,5,53,0,4,48,0,7,46,0,4,42
gap_enum1,424,5,2,20,5,48,3,0,4,53,0,5,53,0,4,48,0,7,46,0,4,42
gap_enum2,424,5,2,20,1,14,2,0,4,53,0,5,53,0,4,48,0,7,46,0,4,42
gap_enum1,424,5,1,24,6,64,3,0,4,53,0,5,53,0,4,48,0,7,46,0,4,42
gap_enum2,424,5,1,24,1,16,2,0,4,53,0,5,53,0,4,48,0,7,46,0,4,42
gap_enum1,425,5,5,4,1,1,1,0,8,59,0,8,52,0,4,49,0,4,46,0,4,42
gap_enum2,425,5,5,4,1,1,1,0,8,59,0,8,52,0,4,49,0,4,46,0,4,42
gap_enum1,425,5,4,8,2,7,2,0,8,59,0,8,52,0,4,49,0,4,46,0,4,42
gap_enum2,425,5,4,8,1,4,1,0,8,59,0,8,52,0,4,49,0,4,46,0,4,42
gap_enum1,425,5,3,12,4,33,3,0,8,59,0,8,52,0,4,49,0,4,46,0,4,42
gap_enum2,425,5,3,12,1,11,2,0,8,59,0,8,52,0,4,49,0,4,46,0,4,42
gap_enum1,425,5,2,20,6,62,4,0,8,59,0,8,52,0,4,49,0,4,46,0,4,42
gap_enum2,425,5,2,20,1,18,2,0,8,59,0,8,52,0,4,49,0,4,46,0,4,42
gap_enum1,425,5,1,28,8,99,4,0,8,59,0,8,52,0,4,49,0,4,46,0,4,42
gap_enum2,425,5,1,28,1,25,2,0,8,59,0,8,52,0,4,49,0,4,46,0,4,42
gap_enum1,426,5,5,7,1,1,1,0,7,57,0,4,56,0,6,53,0,5,50,0,7,46
gap_enum2,426,5,5,7,1,1,1,0,7,57,0,4,56,0,6,53,0,5,50,0,7,46
gap_enum1,426,5,4,12,2,10,2,0,7,57,0,4,56,0,6,53,0,5,50,0,7,46
gap_enum2,426,5,4,12,1,4,1,0,7,57,0,4,56,0,6,53,0,5,50,0,7,46
gap_enum1,426,5,3,18,3,19,2,0,7,57,0,4,56,0,6,53,0,5,50,0,7,46
gap_enum2,426,5,3,18,1,7,2,0,7,57,0,4,56,0,6,53,0,5,50,0,7,46
gap_enum1,426,5,2,22,5,53,3,0,7,57,0,4,56,0,6,53,0,5,50,0,7,46
gap_enum2,426,5,2,22,1,14,2,0,7,57,0,4,56,0,6,53,0,5,50,0,7,46
gap_enum1,426,5,1,29,6,80,3,0,7,57,0,4,56,0,6,53,0,5,50,0,7,46
gap_enum2,426,5,1,29,1,17,2,0,7,57,0,4,56,0,6,53,0,5,50,0,7,46
gap_enum1,427,5,5,7,1,1,1,0,5,57,0,4,55,0,6,55,0,8,51,0,7,46
gap_enum2,427,5,5,7,1,1,1,0,5,57,0,4,55,0,6,55,0,8,51,0,7,46
gap_enum1,427,5,4,15,2,10,2,0,5,57,0,4,55,0,6,55,0,8,51,0,7,46
gap_enum2,427,5,4,15,1,4,1,0,5,57,0,4,55,0,6,55,0,8,51,0,7,46
gap_enum1,427,5,3,21,4,33,3,0,5,57,0,4,55,0,6,55,0,8,51,0,7,46
gap_enum2,427,5,3,21,1,11,2,0,5,57,0,4,55,0,6,55,0,8,51,0,7,46
gap_enum1,427,5,2,25,5,44,3,0,5,57,0,4,55,0,6,55,0,8,51,0,7,46
gap_enum2,427,5,2,25,1,13,2,0,5,57,0,4,55,0,6,55,0,8,51,0,7,46
gap_enum1,427,5,1,30,6,80,3,0,5,57,0,4,55,0,6,55,0,8,51,0,7,46
gap_enum2,427,5,1,30,1,17,2,0,5,57,0,4,55,0,6,55,0,8,51,0,7,46
gap_enum1,428,5,5,9,1,1,1,0,7,56,0,8,55,0,7,49,0,9,41,0,9,41
gap_enum2,428,5,5,9,1,1,1,0,7,56,0,8,55,0,7,49,0,9,41,0,9,41
gap_enum1,428,5,4,18,2,4,2,0,7,56,0,8,55,0,7,49,0,9,41,0,9,41
gap_enum2,428,5,4,18,1,3,1,0,7,56,0,8,55,0,7,49,0,9,41,0,9,41
gap_enum1,428,5,3,25,3,22,2,0,7,56,0,8,55,0,7,49,0,9,41,0,9,41
gap_enum2,428,5,3,25,1,7,2,0,7,56,0,8,55,0,7,49,0,9,41,0,9,41
gap_enum1,428,5,2,33,5,53,3,0,7,56,0,8,55,0,7,49,0,9,41,0,9,41
gap_enum2,428,5,2,33,1,14,2,0,7,56,0,8,55,0,7,49,0,9,41,0,9,41
gap_enum1,428,5,1,40,6,80,3,0,7,56,0,8,55,0,7,49,0,9,41,0,9,41
gap_enum2,428,5,1,40,1,17,2,0,7,56,0,8,55,0,7,49,0,9,41,0,9,41
gap_enum1,429,5,5,5,1,1,1,0,4,58,0,4,55,0,8,54,0,7,52,0,5,42
gap_enum2,429,5,5,5,1,1,1,0,4,58,0,4,55,0,8,54,0,7,52,0,5,42
gap_enum1,429,5,4,12,3,10,2,0,4,58,0,4,55,0,8,54,0,7,52,0,5,42
gap_enum2,429,5,4,12,2,5,2,0,4,58,0,4,55,0,8,54,0,7,52,0,5,42
gap_enum1,429,5,3,20,4,33,3,0,4,58,0,4,55,0,8,54,0,7,52,0,5,42
gap_enum2,429,5,3,20,2,12,2,0,4,58,0,4,55,0,8,54,0,7,52,0,5,42
gap_enum1,429,5,2,24,5,53,3,0,4,58,0,4,55,0,8,54,0,7,52,0,5,42
gap_enum2,429,5,2,24,2,19,2,0,4,58,0,4,55,0,8,54,0,7,52,0,5,42
gap_enum1,429,5,1,28,6,80,3,0,4,58,0,4,55,0,8,54,0,7,52,0,5,42
gap_enum2,429,5,1,28,2,26,2,0,4,58,0,4,55,0,8,54,0,7,52,0,5,42
gap_enum1,430,5,5,5,1,1,1,0,4,53,0,5,50,0,5,49,0,8,48,0,5,42
gap_enum2,430,5,5,5,1,1,1,0,4,53,0,5,50,0,5,49,0,8,48,0,5,42
gap_enum1,430,5,4,13,3,10,2,0,4,53,0,5,50,0,5,49,0,8,48,0,5,42
gap_enum2,430,5,4,13,2,5,2,0,4,53,0,5,50,0,5,49,0,8,48,0,5,42
gap_enum1,430,5,3,18,4,33,2,0,4,53,0,5,50,0,5,49,0,8,48,0,5,42
gap_enum2,430,5,3,18,2,12,2,0,4,53,0,5,50,0,5,49,0,8,48,0,5,42
gap_enum1,430,5,2,23,5,53,3,0,4,53,0,5,50,0,5,49,0,8,48,0,5,42
gap_enum2,430,5,2,23,2,19,2,0,4,53,0,5,50,0,5,49,0,8,48,0,5,42
gap_enum1,430,5,1,27,6,80,3,0,4,53,0,5,50,0,5,49,0,8,48,0,5,42
gap_enum2,430,5,1,27,2,26,2,0,4,53,0,5,50,0,5,49,0,8,48,0,5,42
gap_enum1,431,5,5,7,1,1,1,0,9,55,0,6,52,0,5,50,0,6,50,0,7,40
gap_enum2,431,5,5,7,1,1,1,0,9,55,0,6,52,0,5,50,0,6,50,0,7,40
gap_enum1,431,5,4,13,3,10,2,0,9,55,0,6,52,0,5,50,0,6,50,0,7,40
gap_enum2,431,5,4,13,2,5,4,0,9,55,0,6,52,0,5,50,0,6,50,0,7,40
gap_enum1,431,5,3,18,4,21,2,0,9,55,0,6,52,0,5,50,0,6,50,0,7,40
gap_enum2,431,5,3,18,2,9,2,0,9,55,0,6,52,0,5,50,0,6,50,0,7,40
gap_enum1,431,5,2,24,5,53,3,0,9,55,0,6,52,0,5,50,0,6,50,0,7,40
gap_enum2,431,5,2,24,2,19,2,0,9,55,0,6,52,0,5,50,0,6,50,0,7,40
gap_enum1,431,5,1,33,6,80,3,0,9,55,0,6,52,0,5,50,0,6,50,0,7,40
gap_enum2,431,5,1,33,2,26,2,0,9,55,0,6,52,0,5,50,0,6,50,0,7,40
gap_enum1,432,5,5,4,1,1,1,0,5,58,0,8,56,0,8,56,0,8,47,0,4,45
gap_enum2,432,5,5,4,1,1,1,0,5,58,0,8,56,0,8,56,0,8,47,0,4,45
gap_enum1,432,5,4,12,2,10,2,0,5,58,0,8,56,0,8,56,0,8,47,0,4,45
gap_enum2,432,5,4,12,1,4,1,0,5,58,0,8,56,0,8,56,0,8,47,0,4,45
gap_enum1,432,5,3,20,4,33,3,0,5,58,0,8,56,0,8,56,0,8,47,0,4,45
gap_enum2,432,5,3,20,1,11,2,0,5,58,0,8,56,0,8,56,0,8,47,0,4,45
gap_enum1,432,5,2,28,5,44,3,0,5,58,0,8,56,0,8,56,0,8,47,0,4,45
gap_enum2,432,5,2,28,1,13,2,0,5,58,0,8,56,0,8,56,0,8,47,0,4,45
gap_enum1,432,5,1,33,7,91,4,0,5,58,0,8,56,0,8,56,0,8,47,0,4,45
gap_enum2,432,5,1,33,1,21,2,0,5,58,0,8,56,0,8,56,0,8,47,0,4,45
gap_enum1,433,5,5,8,1,1,1,0,5,59,0,5,44,0,9,44,0,4,42,0,8,40
gap_enum2,433,5,5,8,1,1,1,0,5,59,0,5,44,0,9,44,0,4,42,0,8,40
gap_enum1,433,5,4,12,2,10,2,0,5,59,0,5,44,0,9,44,0,4,42,0,8,40
gap_enum2,433,5,4,12,1,4,1,0,5,59,0,5,44,0,9,44,0,4,42,0,8,40
gap_enum1,433,5,3,21,3,22,2,0,5,59,0,5,44,0,9,44,0,4,42,0,8,40
gap_enum2,433,5,3,21,1,7,2,0,5,59,0,5,44,0,9,44,0,4,42,0,8,40
gap_enum1,433,5,2,26,4,31,3,0,5,59,0,5,44,0,9,44,0,4,42,0,8,40
gap_enum2,433,5,2,26,1,9,2,0,5,59,0,5,44,0,9,44,0,4,42,0,8,40
gap_enum1,433,5,1,31,7,91,4,0,5,59,0,5,44,0,9,44,0,4,42,0,8,40
gap_enum2,433,5,1,31,1,21,2,0,5,59,0,5,44,0,9,44,0,4,42,0,8,40
gap_enum1,434,5,5,8,1,1,1,0,6,57,0,7,53,0,6,49,0,8,43,0,8,40
gap_enum2,434,5,5,8,1,1,1,0,6,57,0,7,53,0,6,49,0,8,43,0,8,40
gap_enum1,434,5,4,16,2,10,2,0,6,57,0,7,53,0,6,49,0,8,43,0,8,40
gap_enum2,434,5,4,16,1,4,1,0,6,57,0,7,53,0,6,49,0,8,43,0,8,40
gap_enum1,434,5,3,22,4,33,3,0,6,57,0,7,53,0,6,49,0,8,43,0,8,40
gap_enum2,434,5,3,22,1,11,2,0,6,57,0,7,53,0,6,49,0,8,43,0,8,40
