version,m,n,j,RT_j,gaps,steps,μs,r1,c1,j1,r2,c2,j2,r3,c3,j3
gap_enum1,417,3,2,12,2,10,2,0,5,55,0,7,53,0,5,49
gap_enum2,417,3,2,12,1,4,2,0,5,55,0,7,53,0,5,49
gap_enum1,417,3,1,17,4,33,3,0,5,55,0,7,53,0,5,49
gap_enum2,417,3,1,17,1,11,2,0,5,55,0,7,53,0,5,49
gap_enum1,418,3,3,8,1,1,1,0,7,58,0,5,55,0,8,48
gap_enum2,418,3,3,8,1,1,1,0,7,58,0,5,55,0,8,48
gap_enum1,418,3,2,13,2,10,2,0,7,58,0,5,55,0,8,48
gap_enum2,418,3,2,13,1,4,1,0,7,58,0,5,55,0,8,48
gap_enum1,418,3,1,20,4,33,3,0,7,58,0,5,55,0,8,48
gap_enum2,418,3,1,20,1,11,2,0,7,58,0,5,55,0,8,48
gap_enum1,419,3,3,7,1,1,1,0,7,53,0,8,48,0,7,47
gap_enum2,419,3,3,7,1,1,1,0,7,53,0,8,48,0,7,47
gap_enum1,419,3,2,15,2,10,2,0,7,53,0,8,48,0,7,47
gap_enum2,419,3,2,15,1,4,1,0,7,53,0,8,48,0,7,47
gap_enum1,419,3,1,22,3,22,2,0,7,53,0,8,48,0,7,47
gap_enum2,419,3,1,22,1,7,2,0,7,53,0,8,48,0,7,47
gap_enum1,420,3,3,5,1,1,1,0,6,58,0,5,54,0,5,51
gap_enum2,420,3,3,5,1,1,1,0,6,58,0,5,54,0,5,51
gap_enum1,420,3,2,10,2,10,2,0,6,58,0,5,54,0,5,51
gap_enum2,420,3,2,10,1,4,1,0,6,58,0,5,54,0,5,51
gap_enum1,420,3,1,16,4,33,3,0,6,58,0,5,54,0,5,51
gap_enum2,420,3,1,16,1,11,2,0,6,58,0,5,54,0,5,51
gap_enum1,421,3,3,6,1,1,1,0,9,59,0,6,54,0,6,53
gap_enum2,421,3,3,6,1,1,1,0,9,59,0,6,54,0,6,53
gap_enum1,421,3,2,12,2,10,2,0,9,59,0,6,54,0,6,53
gap_enum2,421,3,2,12,1,4,2,0,9,59,0,6,54,0,6,53
gap_enum1,421,3,1,21,3,19,2,0,9,59,0,6,54,0,6,53
gap_enum2,421,3,1,21,1,7,2,0,9,59,0,6,54,0,6,53
gap_enum1,422,3,3,6,1,1,1,0,4,58,0,6,45,0,6,41
gap_enum2,422,3,3,6,1,1,1,0,4,58,0,6,45,0,6,41
gap_enum1,422,3,2,12,2,10,2,0,4,58,0,6,45,0,6,41
gap_enum2,422,3,2,12,1,4,1,0,4,58,0,6,45,0,6,41
gap_enum1,422,3,1,16,5,33,3,0,4,58,0,6,45,0,6,41
gap_enum2,422,3,1,16,2,12,2,0,4,58,0,6,45,0,6,41
gap_enum1,423,3,3,9,1,1,1,0,8,44,0,9,42,0,9,41
gap_enum2,423,3,3,9,1,1,1,0,8,44,0,9,42,0,9,41
gap_enum1,423,3,2,18,2,10,2,0,8,44,0,9,42,0,9,41
gap_enum2,423,3,2,18,1,4,1,0,8,44,0,9,42,0,9,41
gap_enum1,423,3,1,26,3,22,2,0,8,44,0,9,42,0,9,41
gap_enum2,423,3,1,26,1,7,2,0,8,44,0,9,42,0,9,41
gap_enum1,424,3,3,8,1,1,1,0,9,59,0,6,53,0,8,51
gap_enum2,424,3,3,8,1,1,1,0,9,59,0,6,53,0,8,51
gap_enum1,424,3,2,14,2,10,2,0,9,59,0,6,53,0,8,51
gap_enum2,424,3,2,14,1,4,1,0,9,59,0,6,53,0,8,51
gap_enum1,424,3,1,23,3,19,2,0,9,59,0,6,53,0,8,51
gap_enum2,424,3,1,23,1,7,2,0,9,59,0,6,53,0,8,51
gap_enum1,425,3,3,7,1,1,1,0,6,46,0,7,45,0,7,43
gap_enum2,425,3,3,7,1,1,1,0,6,46,0,7,45,0,7,43
gap_enum1,425,3,2,14,2,10,2,0,6,46,0,7,45,0,7,43
gap_enum2,425,3,2,14,1,4,1,0,6,46,0,7,45,0,7,43
gap_enum1,425,3,1,20,3,22,2,0,6,46,0,7,45,0,7,43
gap_enum2,425,3,1,20,1,7,2,0,6,46,0,7,45,0,7,43
gap_enum1,426,3,3,6,1,1,1,0,6,52,0,4,49,0,6,46
gap_enum2,426,3,3,6,1,1,1,0,6,52,0,4,49,0,6,46
gap_enum1,426,3,2,10,2,10,2,0,6,52,0,4,49,0,6,46
gap_enum2,426,3,2,10,1,4,1,0,6,52,0,4,49,0,6,46
gap_enum1,426,3,1,16,3,19,2,0,6,52,0,4,49,0,6,46
gap_enum2,426,3,1,16,1,7,2,0,6,52,0,4,49,0,6,46
gap_enum1,427,3,3,8,1,1,1,0,7,57,0,4,55,0,8,47
gap_enum2,427,3,3,8,1,1,1,0,7,57,0,4,55,0,8,47
gap_enum1,427,3,2,12,2,7,2,0,7,57,0,4,55,0,8,47
gap_enum2,427,3,2,12,1,4,1,0,7,57,0,4,55,0,8,47
gap_enum1,427,3,1,19,4,33,3,0,7,57,0,4,55,0,8,47
gap_enum2,427,3,1,19,1,11,2,0,7,57,0,4,55,0,8,47
gap_enum1,428,3,3,6,1,1,1,0,7,43,0,7,42,0,6,41
gap_enum2,428,3,3,6,1,1,1,0,7,43,0,7,42,0,6,41
gap_enum1,428,3,2,13,2,10,2,0,7,43,0,7,42,0,6,41
gap_enum2,428,3,2,13,1,4,1,0,7,43,0,7,42,0,6,41
gap_enum1,428,3,1,20,3,22,2,0,7,43,0,7,42,0,6,41
gap_enum2,428,3,1,20,1,7,2,0,7,43,0,7,42,0,6,41
gap_enum1,429,3,3,6,1,1,1,0,9,57,0,7,54,0,6,50
gap_enum2,429,3,3,6,1,1,1,0,9,57,0,7,54,0,6,50
gap_enum1,429,3,2,13,2,10,2,0,9,57,0,7,54,0,6,50
gap_enum2,429,3,2,13,1,4,1,0,9,57,0,7,54,0,6,50
gap_enum1,429,3,1,22,4,33,3,0,9,57,0,7,54,0,6,50
gap_enum2,429,3,1,22,1,11,2,0,9,57,0,7,54,0,6,50
gap_enum1,430,3,3,4,1,1,1,0,7,55,0,6,54,0,4,46
gap_enum2,430,3,3,4,1,1,1,0,7,55,0,6,54,0,4,46
gap_enum1,430,3,2,10,3,10,2,0,7,55,0,6,54,0,4,46
gap_enum2,430,3,2,10,2,5,2,0,7,55,0,6,54,0,4,46
gap_enum1,430,3,1,17,4,33,3,0,7,55,0,6,54,0,4,46
gap_enum2,430,3,1,17,2,12,2,0,7,55,0,6,54,0,4,46
gap_enum1,431,3,3,6,1,1,1,0,9,56,0,6,46,0,6,44
gap_enum2,431,3,3,6,1,1,1,0,9,56,0,6,46,0,6,44
gap_enum1,431,3,2,12,2,10,2,0,9,56,0,6,46,0,6,44
gap_enum2,431,3,2,12,1,4,1,0,9,56,0,6,46,0,6,44
gap_enum1,431,3,1,21,4,28,3,0,9,56,0,6,46,0,6,44
gap_enum2,431,3,1,21,1,11,2,0,9,56,0,6,46,0,6,44
gap_enum1,432,3,3,7,1,1,1,0,9,55,0,9,50,0,7,40
gap_enum2,432,3,3,7,1,1,1,0,9,55,0,9,50,0,7,40
gap_enum1,432,3,2,16,3,10,2,0,9,55,0,9,50,0,7,40
gap_enum2,432,3,2,16,2,5,2,0,9,55,0,9,50,0,7,40
gap_enum1,432,3,1,25,4,33,3,0,9,55,0,9,50,0,7,40
gap_enum2,432,3,1,25,2,12,2,0,9,55,0,9,50,0,7,40
gap_enum1,433,3,3,8,1,1,1,0,4,57,0,4,43,0,8,40
gap_enum2,433,3,3,8,1,1,1,0,4,57,0,4,43,0,8,40
gap_enum1,433,3,2,12,2,10,2,0,4,57,0,4,43,0,8,40
gap_enum2,433,3,2,12,1,4,2,0,4,57,0,4,43,0,8,40
gap_enum1,433,3,1,16,5,33,3,0,4,57,0,4,43,0,8,40
gap_enum2,433,3,1,16,2,12,2,0,4,57,0,4,43,0,8,40
gap_enum1,434,3,3,9,1,1,1,0,4,56,0,9,56,0,9,51
gap_enum2,434,3,3,9,1,1,1,0,4,56,0,9,56,0,9,51
gap_enum1,434,3,2,18,2,10,2,0,4,56,0,9,56,0,9,51
gap_enum2,434,3,2,18,1,4,2,0,4,56,0,9,56,0,9,51
gap_enum1,434,3,1,22,3,17,2,0,4,56,0,9,56,0,9,51
gap_enum2,434,3,1,22,1,6,2,0,4,56,0,9,56,0,9,51
gap_enum1,435,3,3,4,1,1,1,0,7,57,0,7,49,0,4,45
gap_enum2,435,3,3,4,1,1,1,0,7,57,0,7,49,0,4,45
gap_enum1,435,3,2,11,2,7,2,0,7,57,0,7,49,0,4,45
gap_enum2,435,3,2,11,1,4,1,0,7,57,0,7,49,0,4,45
gap_enum1,435,3,1,18,5,33,3,0,7,57,0,7,49,0,4,45
gap_enum2,435,3,1,18,2,12,2,0,7,57,0,7,49,0,4,45
gap_enum1,436,3,3,4,1,1,1,0,7,58,0,8,53,0,4,47
gap_enum2,436,3,3,4,1,1,1,0,7,58,0,8,53,0,4,47
gap_enum1,436,3,2,12,3,10,2,0,7,58,0,8,53,0,4,47
gap_enum2,436,3,2,12,2,5,2,0,7,58,0,8,53,0,4,47
gap_enum1,436,3,1,19,4,33,3,0,7,58,0,8,53,0,4,47
gap_enum2,436,3,1,19,2,12,2,0,7,58,0,8,53,0,4,47
gap_enum1,437,3,3,5,1,1,1,0,8,54,0,5,53,0,5,41
gap_enum2,437,3,3,5,1,1,1,0,8,54,0,5,53,0,5,41
gap_enum1,437,3,2,10,3,10,2,0,8,54,0,5,53,0,5,41
gap_enum2,437,3,2,10,2,5,2,0,8,54,0,5,53,0,5,41
gap_enum1,437,3,1,18,4,33,3,0,8,54,0,5,53,0,5,41
gap_enum2,437,3,1,18,2,12,2,0,8,54,0,5,53,0,5,41
gap_enum1,438,3,3,6,1,1,1,0,4,57,0,5,57,0,6,48
gap_enum2,438,3,3,6,1,1,1,0,4,57,0,5,57,0,6,48
gap_enum1,438,3,2,11,3,10,2,0,4,57,0,5,57,0,6,48
gap_enum2,438,3,2,11,2,5,2,0,4,57,0,5,57,0,6,48
gap_enum1,438,3,1,15,4,21,2,0,4,57,0,5,57,0,6,48
gap_enum2,438,3,1,15,2,9,2,0,4,57,0,5,57,0,6,48
gap_enum1,439,3,3,6,1,1,1,0,9,47,0,6,45,0,6,43
gap_enum2,439,3,3,6,1,1,1,0,9,47,0,6,45,0,6,43
gap_enum1,439,3,2,12,2,10,2,0,9,47,0,6,45,0,6,43
gap_enum2,439,3,2,12,1,4,1,0,9,47,0,6,45,0,6,43
gap_enum1,439,3,1,21,3,22,2,0,9,47,0,6,45,0,6,43
gap_enum2,439,3,1,21,1,7,2,0,9,47,0,6,45,0,6,43
gap_enum1,440,3,3,7,1,1,1,0,6,50,0,5,48,0,7,46
gap_enum2,440,3,3,7,1,1,1,0,6,50,0,5,48,0,7,46
gap_enum1,440,3,2,12,2,10,2,0,6,50,0,5,48,0,7,46
gap_enum2,440,3,2,12,1,4,2,0,6,50,0,5,48,0,7,46
gap_enum1,440,3,1,18,3,22,2,0,6,50,0,5,48,0,7,46
gap_enum2,440,3,1,18,1,7,2,0,6,50,0,5,48,0,7,46
gap_enum1,441,3,3,9,1,1,1,0,9,49,0,5,48,0,9,46
gap_enum2,441,3,3,9,1,1,1,0,9,49,0,5,48,0,9,46
gap_enum1,441,3,2,14,2,10,2,0,9,49,0,5,48,0,9,46
gap_enum2,441,3,2,14,1,4,1,0,9,49,0,5,48,0,9,46
gap_enum1,441,3,1,23,3,22,2,0,9,49,0,5,48,0,9,46
gap_enum2,441,3,1,23,1,7,3,0,9,49,0,5,48,0,9,46
gap_enum1,442,3,3,9,1,1,1,0,5,56,0,7,50,0,9,49
gap_enum2,442,3,3,9,1,1,1,0,5,56,0,7,50,0,9,49
gap_enum1,442,3,2,16,2,10,2,0,5,56,0,7,50,0,9,49
gap_enum2,442,3,2,16,1,4,1,0,5,56,0,7,50,0,9,49
gap_enum1,442,3,1,21,3,22,2,0,5,56,0,7,50,0,9,49
gap_enum2,442,3,1,21,1,7,2,0,5,56,0,7,50,0,9,49
gap_enum1,443,3,3,7,1,1,1,0,5,58,0,6,57,0,7,49
gap_enum2,443,3,3,7,1,1,1,0,5,58,0,6,57,0,7,49
gap_enum1,443,3,2,13,3,10,2,0,5,58,0,6,57,0,7,49
gap_enum2,443,3,2,13,2,5,2,0,5,58,0,6,57,0,7,49
gap_enum1,443,3,1,18,4,33,3,0,5,58,0,6,57,0,7,49
gap_enum2,443,3,1,18,2,12,2,0,5,58,0,6,57,0,7,49
gap_enum1,444,3,3,8,1,1,1,0,5,56,0,7,55,0,8,48
gap_enum2,444,3,3,8,1,1,1,0,5,56,0,7,55,0,8,48
gap_enum1,444,3,2,15,2,10,2,0,5,56,0,7,55,0,8,48
gap_enum2,444,3,2,15,1,4,1,0,5,56,0,7,55,0,8,48
gap_enum1,444,3,1,20,3,19,2,0,5,56,0,7,55,0,8,48
gap_enum2,444,3,1,20,1,7,2,0,5,56,0,7,55,0,8,48
gap_enum1,445,3,3,6,1,1,1,0,7,59,0,6,50,0,6,43
gap_enum2,445,3,3,6,1,1,1,0,7,59,0,6,50,0,6,43
gap_enum1,445,3,2,12,3,10,2,0,7,59,0,6,50,0,6,43
gap_enum2,445,3,2,12,2,5,2,0,7,59,0,6,50,0,6,43
gap_enum1,445,3,1,19,5,33,3,0,7,59,0,6,50,0,6,43
gap_enum2,445,3,1,19,3,16,2,0,7,59,0,6,50,0,6,43
gap_enum1,446,3,3,6,1,1,1,0,9,54,0,6,53,0,6,52
gap_enum2,446,3,3,6,1,1,1,0,9,54,0,6,53,0,6,52
gap_enum1,446,3,2,12,2,10,2,0,9,54,0,6,53,0,6,52
gap_enum2,446,3,2,12,1,4,1,0,9,54,0,6,53,0,6,52
gap_enum1,446,3,1,21,3,22,2,0,9,54,0,6,53,0,6,52
gap_enum2,446,3,1,21,1,7,2,0,9,54,0,6,53,0,6,52
gap_enum1,447,3,3,7,1,1,1,0,6,59,0,4,55,0,7,50
gap_enum2,447,3,3,7,1,1,1,0,6,59,0,4,55,0,7,50
gap_enum1,447,3,2,11,2,10,2,0,6,59,0,4,55,0,7,50
gap_enum2,447,3,2,11,1,4,1,0,6,59,0,4,55,0,7,50
gap_enum1,447,3,1,17,4,33,3,0,6,59,0,4,55,0,7,50
gap_enum2,447,3,1,17,1,11,2,0,6,59,0,4,55,0,7,50
gap_enum1,448,3,3,4,1,1,1,0,9,59,0,4,50,0,4,46
gap_enum2,448,3,3,4,1,1,1,0,9,59,0,4,50,0,4,46
gap_enum1,448,3,2,8,2,7,2,0,9,59,0,4,50,0,4,46
gap_enum2,448,3,2,8,1,4,2,0,9,59,0,4,50,0,4,46
gap_enum1,448,3,1,17,5,33,3,0,9,59,0,4,50,0,4,46
gap_enum2,448,3,1,17,2,12,2,0,9,59,0,4,50,0,4,46
gap_enum1,449,3,3,9,1,1,1,0,6,58,0,6,55,0,9,51
gap_enum2,449,3,3,9,1,1,1,0,6,58,0,6,55,0,9,51
gap_enum1,449,3,2,15,2,10,2,0,6,58,0,6,55,0,9,51
gap_enum2,449,3,2,15,1,4,1,0,6,58,0,6,55,0,9,51
gap_enum1,449,3,1,21,3,22,2,0,6,58,0,6,55,0,9,51
gap_enum2,449,3,1,21,1,7,2,0,6,58,0,6,55,0,9,51
gap_enum1,450,3,3,9,1,1,1,0,9,53,0,5,46,0,9,41
gap_enum2,450,3,3,9,1,1,1,0,9,53,0,5,46,0,9,41
gap_enum1,450,3,2,14,2,10,2,0,9,53,0,5,46,0,9,41
gap_enum2,450,3,2,14,1,4,1,0,9,53,0,5,46,0,9,41
gap_enum1,450,3,1,23,4,33,3,0,9,53,0,5,46,0,9,41
gap_enum2,450,3,1,23,1,11,2,0,9,53,0,5,46,0,9,41
gap_enum1,451,3,3,7,1,1,1,0,7,57,0,5,51,0,7,43
gap_enum2,451,3,3,7,1,1,1,0,7,57,0,5,51,0,7,43
gap_enum1,451,3,2,12,3,10,2,0,7,57,0,5,51,0,7,43
gap_enum2,451,3,2,12,2,5,2,0,7,57,0,5,51,0,7,43
gap_enum1,451,3,1,19,5,33,3,0,7,57,0,5,51,0,7,43
gap_enum2,451,3,1,19,3,16,2,0,7,57,0,5,51,0,7,43
gap_enum1,452,3,3,8,1,1,1,0,7,59,0,8,48,0,8,42
gap_enum2,452,3,3,8,1,1,1,0,7,59,0,8,48,0,8,42
gap_enum1,452,3,2,16,2,10,2,0,7,59,0,8,48,0,8,42
gap_enum2,452,3,2,16,1,4,2,0,7,59,0,8,48,0,8,42
gap_enum1,452,3,1,23,5,33,3,0,7,59,0,8,48,0,8,42
gap_enum2,452,3,1,23,2,12,2,0,7,59,0,8,48,0,8,42
gap_enum1,453,3,3,7,1,1,1,0,9,49,0,9,46,0,7,40
gap_enum2,453,3,3,7,1,1,1,0,9,49,0,9,46,0,7,40
gap_enum1,453,3,2,16,2,10,2,0,9,49,0,9,46,0,7,40
gap_enum2,453,3,2,16,1,4,1,0,9,49,0,9,46,0,7,40
gap_enum1,453,3,1,25,4,33,3,0,9,49,0,9,46,0,7,40
gap_enum2,453,3,1,25,1,11,2,0,9,49,0,9,46,0,7,40
gap_enum1,454,3,3,7,1,1,1,0,8,57,0,8,53,0,7,52
gap_enum2,454,3,3,7,1,1,1,0,8,57,0,8,53,0,7,52
gap_enum1,454,3,2,15,2,10,2,0,8,57,0,8,53,0,7,52
gap_enum2,454,3,2,15,1,4,1,0,8,57,0,8,53,0,7,52
gap_enum1,454,3,1,23,3,22,2,0,8,57,0,8,53,0,7,52
gap_enum2,454,3,1,23,1,7,2,0,8,57,0,8,53,0,7,52
gap_enum1,455,3,3,5,1,1,1,0,4,55,0,4,47,0,5,42
gap_enum2,455,3,3,5,1,1,1,0,4,55,0,4,47,0,5,42
gap_enum1,455,3,2,9,2,7,2,0,4,55,0,4,47,0,5,42
gap_enum2,455,3,2,9,1,4,1,0,4,55,0,4,47,0,5,42
gap_enum1,455,3,1,13,5,33,3,0,4,55,0,4,47,0,5,42
gap_enum2,455,3,1,13,2,12,2,0,4,55,0,4,47,0,5,42
gap_enum1,456,3,3,8,1,1,1,0,9,58,0,5,55,0,8,44
gap_enum2,456,3,3,8,1,1,1,0,9,58,0,5,55,0,8,44
gap_enum1,456,3,2,13,3,10,2,0,9,58,0,5,55,0,8,44
gap_enum2,456,3,2,13,2,5,2,0,9,58,0,5,55,0,8,44
gap_enum1,456,3,1,22,4,33,3,0,9,58,0,5,55,0,8,44
gap_enum2,456,3,1,22,2,12,2,0,9,58,0,5,55,0,8,44
gap_enum1,457,3,3,6,1,1,1,0,9,56,0,9,50,0,6,47
gap_enum2,457,3,3,6,1,1,1,0,9,56,0,9,50,0,6,47
gap_enum1,457,3,2,15,2,10,2,0,9,56,0,9,50,0,6,47
gap_enum2,457,3,2,15,1,4,1,0,9,56,0,9,50,0,6,47
gap_enum1,457,3,1,24,4,33,3,0,9,56,0,9,50,0,6,47
gap_enum2,457,3,1,24,1,11,2,0,9,56,0,9,50,0,6,47
gap_enum1,458,3,3,7,1,1,1,0,5,57,0,7,55,0,7,54
gap_enum2,458,3,3,7,1,1,1,0,5,57,0,7,55,0,7,54
gap_enum1,458,3,2,14,2,10,2,0,5,57,0,7,55,0,7,54
gap_enum2,458,3,2,14,1,4,2,0,5,57,0,7,55,0,7,54
gap_enum1,458,3,1,19,3,22,2,0,5,57,0,7,55,0,7,54
gap_enum2,458,3,1,19,1,7,2,0,5,57,0,7,55,0,7,54
gap_enum1,459,3,3,9,1,1,1,0,9,59,0,7,49,0,9,41
gap_enum2,459,3,3,9,1,1,1,0,9,59,0,7,49,0,9,41
gap_enum1,459,3,2,16,2,10,2,0,9,59,0,7,49,0,9,41
gap_enum2,459,3,2,16,1,4,1,0,9,59,0,7,49,0,9,41
gap_enum1,459,3,1,25,5,33,3,0,9,59,0,7,49,0,9,41
gap_enum2,459,3,1,25,2,12,2,0,9,59,0,7,49,0,9,41
gap_enum1,460,3,3,7,1,1,1,0,4,54,0,5,52,0,7,48
gap_enum2,460,3,3,7,1,1,1,0,4,54,0,5,52,0,7,48
gap_enum1,460,3,2,12,2,10,2,0,4,54,0,5,52,0,7,48
gap_enum2,460,3,2,12,1,4,1,0,4,54,0,5,52,0,7,48
gap_enum1,460,3,1,16,3,22,2,0,4,54,0,5,52,0,7,48
gap_enum2,460,3,1,16,1,7,2,0,4,54,0,5,52,0,7,48
gap_enum1,461,3,3,7,1,1,1,0,7,58,0,4,53,0,7,44
gap_enum2,461,3,3,7,1,1,1,0,7,58,0,4,53,0,7,44
gap_enum1,461,3,2,11,3,10,2,0,7,58,0,4,53,0,7,44
gap_enum2,461,3,2,11,2,5,2,0,7,58,0,4,53,0,7,44
gap_enum1,461,3,1,18,5,33,3,0,7,58,0,4,53,0,7,44
gap_enum2,461,3,1,18,3,16,2,0,7,58,0,4,53,0,7,44
gap_enum1,462,3,3,5,1,1,1,0,7,54,0,6,49,0,5,41
gap_enum2,462,3,3,5,1,1,1,0,7,54,0,6,49,0,5,41
gap_enum1,462,3,2,11,3,10,2,0,7,54,0,6,49,0,5,41
gap_enum2,462,3,2,11,2,5,2,0,7,54,0,6,49,0,5,41
gap_enum1,462,3,1,18,4,33,3,0,7,54,0,6,49,0,5,41
gap_enum2,462,3,1,18,2,12,2,0,7,54,0,6,49,0,5,41
gap_enum1,463,3,3,7,1,1,1,0,5,54,0,6,48,0,7,46
gap_enum2,463,3,3,7,1,1,1,0,5,54,0,6,48,0,7,46
gap_enum1,463,3,2,13,2,10,2,0,5,54,0,6,48,0,7,46
gap_enum2,463,3,2,13,1,4,1,0,5,54,0,6,48,0,7,46
gap_enum1,463,3,1,18,4,33,3,0,5,54,0,6,48,0,7,46
gap_enum2,463,3,1,18,1,11,2,0,5,54,0,6,48,0,7,46
gap_enum1,464,3,3,6,1,1,1,0,6,56,0,4,49,0,6,46
gap_enum2,464,3,3,6,1,1,1,0,6,56,0,4,49,0,6,46
gap_enum1,464,3,2,10,2,10,2,0,6,56,0,4,49,0,6,46
gap_enum2,464,3,2,10,1,4,2,0,6,56,0,4,49,0,6,46
gap_enum1,464,3,1,16,4,28,3,0,6,56,0,4,49,0,6,46
gap_enum2,464,3,1,16,1,11,2,0,6,56,0,4,49,0,6,46
gap_enum1,465,3,3,4,1,1,1,0,8,56,0,9,56,0,4,40
gap_enum2,465,3,3,4,1,1,1,0,8,56,0,9,56,0,4,40
gap_enum1,465,3,2,13,3,10,2,0,8,56,0,9,56,0,4,40
gap_enum2,465,3,2,13,2,5,2,0,8,56,0,9,56,0,4,40
gap_enum1,465,3,1,21,4,21,2,0,8,56,0,9,56,0,4,40
gap_enum2,465,3,1,21,2,9,2,0,8,56,0,9,56,0,4,40
gap_enum1,466,3,3,7,1,1,1,0,8,59,0,5,54,0,7,54
gap_enum2,466,3,3,7,1,1,1,0,8,59,0,5,54,0,7,54
gap_enum1,466,3,2,12,2,4,2,0,8,59,0,5,54,0,7,54
gap_enum2,466,3,2,12,1,3,1,0,8,59,0,5,54,0,7,54
gap_enum1,466,3,1,20,3,22,2,0,8,59,0,5,54,0,7,54
gap_enum2,466,3,1,20,1,7,2,0,8,59,0,5,54,0,7,54
gap_enum1,467,3,3,8,1,1,1,0,5,57,0,7,50,0,8,46
gap_enum2,467,3,3,8,1,1,1,0,5,57,0,7,50,0,8,46
gap_enum1,467,3,2,15,2,10,2,0,5,57,0,7,50,0,8,46
gap_enum2,467,3,2,15,1,4,2,0,5,57,0,7,50,0,8,46
gap_enum1,467,3,1,20,4,33,2,0,5,57,0,7,50,0,8,46
gap_enum2,467,3,1,20,1,11,2,0,5,57,0,7,50,0,8,46
gap_enum1,468,3,3,9,1,1,1,0,6,55,0,4,47,0,9,45
gap_enum2,468,3,3,9,1,1,1,0,6,55,0,4,47,0,9,45
gap_enum1,468,3,2,13,2,10,2,0,6,55,0,4,47,0,9,45
gap_enum2,468,3,2,13,1,4,1,0,6,55,0,4,47,0,9,45
gap_enum1,468,3,1,19,4,33,3,0,6,55,0,4,47,0,9,45
gap_enum2,468,3,1,19,1,11,2,0,6,55,0,4,47,0,9,45
gap_enum1,469,3,3,7,1,1,1,0,6,57,0,9,54,0,7,49
gap_enum2,469,3,3,7,1,1,1,0,6,57,0,9,54,0,7,49
gap_enum1,469,3,2,16,2,10,2,0,6,57,0,9,54,0,7,49
gap_enum2,469,3,2,16,1,4,1,0,6,57,0,9,54,0,7,49
gap_enum1,469,3,1,22,4,33,3,0,6,57,0,9,54,0,7,49
gap_enum2,469,3,1,22,1,11,2,0,6,57,0,9,54,0,7,49
gap_enum1,470,3,3,9,1,1,1,0,7,59,0,7,59,0,9,55
gap_enum2,470,3,3,9,1,1,1,0,7,59,0,7,59,0,9,55
gap_enum1,470,3,2,16,2,10,2,0,7,59,0,7,59,0,9,55
gap_enum2,470,3,2,16,1,4,1,0,7,59,0,7,59,0,9,55
gap_enum1,470,3,1,23,3,17,2,0,7,59,0,7,59,0,9,55
gap_enum2,470,3,1,23,1,6,2,0,7,59,0,7,59,0,9,55
gap_enum1,471,3,3,5,1,1,1,0,6,59,0,9,54,0,5,52
gap_enum2,471,3,3,5,1,1,1,0,6,59,0,9,54,0,5,52
gap_enum1,471,3,2,14,2,10,2,0,6,59,0,9,54,0,5,52
gap_enum2,471,3,2,14,1,4,1,0,6,59,0,9,54,0,5,52
gap_enum1,471,3,1,20,4,33,3,0,6,59,0,9,54,0,5,52
gap_enum2,471,3,1,20,1,11,2,0,6,59,0,9,54,0,5,52
gap_enum1,472,3,3,8,1,1,1,0,5,47,0,4,43,0,8,40
gap_enum2,472,3,3,8,1,1,1,0,5,47,0,4,43,0,8,40
gap_enum1,472,3,2,12,2,10,2,0,5,47,0,4,43,0,8,40
gap_enum2,472,3,2,12,1,4,2,0,5,47,0,4,43,0,8,40
gap_enum1,472,3,1,17,3,22,2,0,5,47,0,4,43,0,8,40
gap_enum2,472,3,1,17,1,7,2,0,5,47,0,4,43,0,8,40
gap_enum1,473,3,3,6,1,1,1,0,7,56,0,4,52,0,6,51
gap_enum2,473,3,3,6,1,1,1,0,7,56,0,4,52,0,6,51
gap_enum1,473,3,2,10,2,10,2,0,7,56,0,4,52,0,6,51
gap_enum2,473,3,2,10,1,4,1,0,7,56,0,4,52,0,6,51
gap_enum1,473,3,1,17,3,22,2,0,7,56,0,4,52,0,6,51
gap_enum2,473,3,1,17,1,7,2,0,7,56,0,4,52,0,6,51
gap_enum1,474,3,3,9,1,1,1,0,4,57,0,8,57,0,9,41
gap_enum2,474,3,3,9,1,1,1,0,4,57,0,8,57,0,9,41
gap_enum1,474,3,2,17,3,10,2,0,4,57,0,8,57,0,9,41
gap_enum2,474,3,2,17,2,5,2,0,4,57,0,8,57,0,9,41
gap_enum1,474,3,1,21,4,21,2,0,4,57,0,8,57,0,9,41
gap_enum2,474,3,1,21,2,9,2,0,4,57,0,8,57,0,9,41
gap_enum1,475,3,3,7,1,1,1,0,6,54,0,4,48,0,7,40
gap_enum2,475,3,3,7,1,1,1,0,6,54,0,4,48,0,7,40
gap_enum1,475,3,2,11,3,10,2,0,6,54,0,4,48,0,7,40
gap_enum2,475,3,2,11,2,5,3,0,6,54,0,4,48,0,7,40
gap_enum1,475,3,1,17,5,33,3,0,6,54,0,4,48,0,7,40
gap_enum2,475,3,1,17,3,16,2,0,6,54,0,4,48,0,7,40
gap_enum1,476,3,3,5,1,1,1,0,7,49,0,8,41,0,5,40
gap_enum2,476,3,3,5,1,1,1,0,7,49,0,8,41,0,5,40
gap_enum1,476,3,2,13,2,10,2,0,7,49,0,8,41,0,5,40
gap_enum2,476,3,2,13,1,4,1,0,7,49,0,8,41,0,5,40
gap_enum1,476,3,1,20,4,33,2,0,7,49,0,8,41,0,5,40
